,id,text,is_retweet,is_deleted,favorites,retweets,date,text_clean,doc,lemmas
329,1337040387349893121,The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.,False,False,209213,46234,2020-12-10,The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.,The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.,"['the', 'supreme', 'court', 'have', 'a', 'chance', 'to', 'save', 'our', 'country', 'from', 'the', 'great', 'election', 'abuse', 'in', 'the', 'history', 'of', 'the', 'united', 'states', '.', '78', '%', 'of', 'the', 'people', 'feel', '(', 'know', '!', ')', 'the', 'election', 'be', 'rigged', '.']"
330,1337040883988959232,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?,False,False,228392,43954,2020-12-10,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?,"['how', 'can', 'you', 'give', 'an', 'election', 'to', 'someone', 'who', 'lose', 'the', 'election', 'by', 'hundred', 'of', 'thousand', 'of', 'legal', 'vote', 'in', 'each', 'of', 'the', 'swing', 'state', '.', 'how', 'can', 'a', 'country', 'be', 'run', 'by', 'an', 'illegitimate', 'president', '?']"
331,1337041669368258565,How does Governor @BrianKempGA allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor! @RepDougCollins,False,False,126547,27723,2020-12-10,How does Governor allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor!,How does Governor allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor!,"['how', 'do', 'governor', 'allow', 'certification', 'of', 'vote', 'without', 'verify', 'signature', 'and', 'despite', 'the', 'recently', 'release', 'tape', 'of', 'ballot', 'be', 'stuff', '?', 'his', 'poll', 'number', 'have', 'drop', 'like', 'a', 'rock', '.', 'he', 'be', 'finish', 'as', 'governor', '!']"
332,1337042201738612736,"“Donald Trump won by a landslide, and they stole it from him!” @seanhannity",False,False,201530,35160,2020-12-10,"“Donald Trump won by a landslide, and they stole it from him!”","“Donald Trump won by a landslide, and they stole it from him!”","['""', 'donald', 'trump', 'win', 'by', 'a', 'landslide', ',', 'and', 'they', 'steal', 'it', 'from', 'he', '!', '""']"
333,1337042714924380166,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on @OANN  Bad!",False,False,113176,21551,2020-12-10,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on Bad!","....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on Bad!","['....', 'the', 'fact', 'that', 'our', 'country', 'be', 'be', 'steal', '.', 'a', 'coup', 'be', 'take', 'place', 'in', 'front', 'of', 'our', 'eye', ',', 'and', 'the', 'public', 'can', 'not', 'take', 'this', 'anymore', '.', '""', 'a', 'trump', 'fan', 'at', 'georgia', 'rally', 'on', 'bad', '!']"
334,1337042713544417282,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....",False,False,167083,35616,2020-12-10,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....","“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....","['""', 'people', 'be', 'upset', ',', 'and', 'they', 'have', 'a', 'right', 'to', 'be', '.', 'georgia', 'not', 'only', 'support', 'trump', 'in', '2016', ',', 'but', 'now', '.', 'this', 'be', 'the', 'only', 'state', 'in', 'the', 'deep', 'south', 'that', 'go', 'for', 'biden', '?', 'have', 'they', 'lose', 'their', 'mind', '?', 'this', 'be', 'go', 'to', 'escalate', 'dramatically', '.', 'this', 'be', 'a', 'very', 'dangerous', 'moment', 'in', 'our', 'history', '....']"
336,1337052585547755523,"Great. Most corrupt Election in history, by far. We won!!! https://t.co/nGMMaRQmz8",False,False,116008,23927,2020-12-10,"Great. Most corrupt Election in history, by far. We won!!!","Great. Most corrupt Election in history, by far. We won!!!","['great', '.', 'most', 'corrupt', 'election', 'in', 'history', ',', 'by', 'far', '.', 'we', 'win', '!', '!', '!']"
337,1337195257776238592,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!",False,False,253860,40040,2020-12-11,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","['no', 'presidential', 'candidate', 'ever', 'come', 'even', 'close', 'to', 'lose', 'an', 'election', 'who', 'win', 'iowa', ',', 'florida', 'and', 'ohio', '.', 'i', 'win', 'all', 'three', ',', 'by', 'a', 'lot', '!']"
338,1337220913528532992,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!",False,False,261197,52865,2020-12-11,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!","Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!","['why', 'do', 'not', 'the', 'fake', 'news', 'media', ',', 'the', 'fbi', 'and', 'the', 'doj', 'report', 'the', 'biden', 'matter', 'before', 'the', 'election', '.', 'oh', 'well', ',', 'it', '’', 'ok', ',', 'we', 'win', 'the', 'election', 'anyway', '-', '75,000,000', 'vote', '!', '!', '!']"
339,1337369403638362114,"While my pushing the money drenched but heavily bureaucratic @US_FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn @SteveFDA. Stop playing games and start saving lives!!!",False,False,119424,20903,2020-12-11,"While my pushing the money drenched but heavily bureaucratic  FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn . Stop playing games and start saving lives!!!","While my pushing the money drenched but heavily bureaucratic  FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn . Stop playing games and start saving lives!!!","['while', 'my', 'push', 'the', 'money', 'drench', 'but', 'heavily', 'bureaucratic', ' ', 'fda', 'save', 'five', 'year', 'in', 'the', 'approval', 'of', 'numerous', 'great', 'new', 'vaccine', ',', 'it', 'be', 'still', 'a', 'big', ',', 'old', ',', 'slow', 'turtle', '.', 'get', 'the', 'dam', 'vaccine', 'out', 'now', ',', 'dr.', 'hahn', '.', 'stop', 'play', 'game', 'and', 'start', 'save', 'life', '!', '!', '!']"
340,1337372201662746625,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!",False,False,170116,29205,2020-12-11,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!","The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!","['the', 'swine', 'flu', '(', 'h1n1', ')', ',', 'and', 'the', 'attempt', 'for', 'a', 'vaccine', 'by', 'the', 'obama', 'administration', ',', 'with', 'joe', 'biden', 'in', 'charge', ',', 'be', 'a', 'complete', 'and', 'total', 'disaster', '.', 'now', 'they', 'want', 'to', 'come', 'in', 'and', 'take', 'over', 'one', 'of', 'the', '""', 'great', 'and', 'fast', 'medical', 'miracle', 'in', 'modern', 'day', 'history', '.', '""', 'i', 'do', 'not', 'think', 'so', '!']"
341,1337373146652020736,I just want to stop the world from killing itself!,False,False,589732,93938,2020-12-11,I just want to stop the world from killing itself!,I just want to stop the world from killing itself!,"['i', 'just', 'want', 'to', 'stop', 'the', 'world', 'from', 'kill', 'itself', '!']"
343,1337385736530780161,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage &amp; Wisdom. Save the USA!!!",False,False,266423,51993,2020-12-11,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage &; Wisdom. Save the USA!!!","Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage &; Wisdom. Save the USA!!!","['now', 'that', 'the', 'biden', 'administration', 'will', 'be', 'a', 'scandal', 'plague', 'mess', 'for', 'year', 'to', 'come', ',', 'it', 'be', 'much', 'easy', 'for', 'the', 'supreme', 'court', 'of', 'the', 'united', 'states', 'to', 'follow', 'the', 'constitution', 'and', 'do', 'what', 'everybody', 'know', 'have', 'to', 'be', 'do', '.', 'they', 'must', 'show', 'great', 'courage', '&', ';', 'wisdom', '.', 'save', 'the', 'usa', '!', '!', '!']"
346,1337494507756072961,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!",False,False,280063,50114,2020-12-11,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!","If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!","['if', 'the', 'supreme', 'court', 'show', 'great', 'wisdom', 'and', 'courage', ',', 'the', 'american', 'people', 'will', 'win', 'perhaps', 'the', 'most', 'important', 'case', 'in', 'history', ',', 'and', 'our', 'electoral', 'process', 'will', 'be', 'respect', 'again', '!']"
347,1337494429221916674,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!",False,False,177450,32284,2020-12-11,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!","If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!","['if', 'the', 'two', 'senators', 'from', 'georgia', 'should', 'lose', ',', 'which', 'would', 'be', 'a', 'horrible', 'thing', 'for', 'our', 'country', ',', 'i', 'be', 'the', 'only', 'thing', 'that', 'stand', 'between', '""', 'pack', 'the', 'court', '""', '(', 'last', 'number', 'hear', ',', '25', ')', ',', 'and', 'preserve', 'it', '.', 'i', 'will', 'not', ',', 'under', 'any', 'circumstance', ',', 'pack', 'the', 'court', '!']"
348,1337526606445809665,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly! @BrianKempGA @GeoffDuncanGA @GaSecofState",False,False,167351,32138,2020-12-11,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly!","Georgia, where is signature verification approval? What do you have to lose? Must move quickly!","['georgia', ',', 'where', 'be', 'signature', 'verification', 'approval', '?', 'what', 'do', 'you', 'have', 'to', 'lose', '?', 'must', 'move', 'quickly', '!']"
349,1337617458962817028,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, &amp; they still don’t believe the outcome of this election...",False,False,182757,33794,2020-12-12,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, &; they still don’t believe the outcome of this election...","“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, &; they still don’t believe the outcome of this election...","['""', 'do', 'not', 'the', 'voter', 'have', 'to', 'know', 'what', 'the', 'federal', 'prosecutor', '’s', 'know', '.', 'the', 'establishment', 'fail', 'we', '.', 'the', 'medium', ',', 'congressional', 'leader', ',', 'the', 'democrat', 'party', '?', 'no', 'wonder', '74', '(', 'a', 'pre', '.', 'record', ')', 'million', 'americans', 'vote', 'for', 'donald', 'trump', ',', '&', ';', 'they', 'still', 'do', 'not', 'believe', 'the', 'outcome', 'of', 'this', 'election', '...']"
350,1337629306919538694,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!",False,False,166792,29390,2020-12-12,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!","....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!","['....', 'that', ',', 'after', 'careful', 'study', 'and', 'consideration', ',', 'think', 'you', 'get', '""', 'screw', '""', ',', 'something', 'which', 'will', 'hurt', 'they', 'also', '.', 'many', 'other', 'likewise', 'join', 'the', 'suit', 'but', ',', 'within', 'a', 'flash', ',', 'it', 'be', 'throw', 'out', 'and', 'go', ',', 'without', 'even', 'look', 'at', 'the', 'many', 'reason', 'it', 'be', 'bring', '.', 'a', 'rigged', 'election', ',', 'fight', 'on', '!']"
351,1337629305405321216,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states.....",False,False,199544,39238,2020-12-12,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states.....","So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states.....","['so', ',', 'you', '’re', 'the', 'president', 'of', 'the', 'united', 'states', ',', 'and', 'you', 'just', 'go', 'through', 'an', 'election', 'where', 'you', 'get', 'more', 'vote', 'than', 'any', 'sit', 'president', 'in', 'history', ',', 'by', 'far', '-', 'and', 'purportedly', 'lose', '.', 'you', 'can', 'not', 'get', '""', 'stand', '""', 'before', 'the', 'supreme', 'court', ',', 'so', 'you', '""', 'intervene', '""', 'with', 'wonderful', 'state', '.....']"
352,1337634953211817984,"“We’ve not gotten any court to judge this (the vote) on its merit.” @DanPatrick of Texas. It is a legal disgrace, an embarrassment to the USA!!!",False,False,193024,34418,2020-12-12,"“We’ve not gotten any court to judge this (the vote) on its merit.” of Texas. It is a legal disgrace, an embarrassment to the USA!!!","“We’ve not gotten any court to judge this (the vote) on its merit.” of Texas. It is a legal disgrace, an embarrassment to the USA!!!","['""', 'we', '’ve', 'not', 'get', 'any', 'court', 'to', 'judge', 'this', '(', 'the', 'vote', ')', 'on', 'its', 'merit', '.', '""', 'of', 'texas', '.', 'it', 'be', 'a', 'legal', 'disgrace', ',', 'an', 'embarrassment', 'to', 'the', 'usa', '!', '!', '!']"
353,1337736917484449792,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process https://t.co/AzXwby5Qrd via @BreitbartNews  You can’t rely on @BrianKempGA. Unlike other governors for the many states I won, he lost total control. Signature verification???",False,False,103299,22464,2020-12-12,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process via You can’t rely on . Unlike other governors for the many states I won, he lost total control. Signature verification???","Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process via You can’t rely on . Unlike other governors for the many states I won, he lost total control. Signature verification???","['georgia', 'gop', 'chair', 'say', ""'"", 'we', 'be', 'trust', 'no', 'one', ',', ""'"", 'promise', ""'"", 'eye', 'on', 'every', 'part', ""'"", 'of', 'voting', 'process', 'via', 'you', 'can', 'not', 'rely', 'on', '.', 'unlike', 'other', 'governor', 'for', 'the', 'many', 'state', 'i', 'win', ',', 'he', 'lose', 'total', 'control', '.', 'signature', 'verification', '?', '?', '?']"
354,1337743516294934529,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” @seanhannity  This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!",False,False,139746,30818,2020-12-12,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!","“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!","['""', 'justice', 'alito', 'and', 'thomas', 'say', 'they', 'would', 'have', 'allow', 'texas', 'to', 'proceed', 'with', 'its', 'election', 'lawsuit', '.', '""', 'this', 'be', 'a', 'great', 'and', 'disgraceful', 'miscarriage', 'of', 'justice', '.', 'the', 'people', 'of', 'the', 'united', 'states', 'be', 'cheat', ',', 'and', 'our', 'country', 'disgrace', '.', 'never', 'even', 'give', 'our', 'day', 'in', 'court', '!']"
355,1337745268591259648,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!",False,False,349044,66657,2020-12-12,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!","I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!","['i', 'won', 'the', 'election', 'in', 'a', 'landslide', ',', 'but', 'remember', ',', 'i', 'only', 'think', 'in', 'term', 'of', 'legal', 'vote', ',', 'not', 'all', 'of', 'the', 'fake', 'voter', 'and', 'fraud', 'that', 'miraculously', 'float', 'in', 'from', 'everywhere', '!', 'what', 'a', 'disgrace', '!']"
356,1337749020706549762,"Who is a worse governor, @BrianKempGA of Georgia or @dougducey of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!",False,False,170521,38125,2020-12-12,"Who is a worse governor, of Georgia or of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!","Who is a worse governor, of Georgia or of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!","['who', 'be', 'a', 'bad', 'governor', ',', 'of', 'georgia', 'or', 'of', 'arizona', '?', '?', '?', 'these', 'be', 'two', 'rino', 'republicans', 'who', 'fight', 'against', 'i', 'and', 'the', 'republican', 'party', 'hard', 'than', 'any', 'democrat', '.', 'they', 'allow', 'state', 'that', 'i', 'win', 'easily', 'to', 'be', 'steal', '.', 'never', 'forget', ',', 'vote', 'they', 'out', 'of', 'office', '!']"
357,1329602736053252107,"Look at this in Michigan! A day AFTER the election, Biden receives a dump of 134,886 votes at 6:31AM! https://t.co/CTDaWTNs29 https://t.co/nSmc2olraF",False,False,221074,68002,2020-11-20,"Look at this in Michigan! A day AFTER the election, Biden receives a dump of 134,886 votes at 6:31AM!","Look at this in Michigan! A day AFTER the election, Biden receives a dump of 134,886 votes at 6:31AM!","['look', 'at', 'this', 'in', 'michigan', '!', 'a', 'day', 'after', 'the', 'election', ',', 'biden', 'receive', 'a', 'dump', 'of', '134,886', 'vote', 'at', '6:31am', '!']"
358,1337755490563010560,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason &amp; more (the hard part), but “Justice” took too long. Will be DOA!",False,False,255339,53157,2020-12-12,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason &; more (the hard part), but “Justice” took too long. Will be DOA!","IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason &; more (the hard part), but “Justice” took too long. Will be DOA!","['if', 'biden', 'get', 'in', ',', 'nothing', 'will', 'happen', 'to', 'hunter', 'or', 'joe', '.', 'barr', 'will', 'do', 'nothing', ',', 'and', 'the', 'new', 'group', 'of', 'partisan', 'killer', 'come', 'in', 'will', 'quickly', 'kill', 'it', 'all', '.', 'same', 'thing', 'with', 'durham', '.', 'we', 'catch', 'they', 'cold', ',', 'spying', ',', 'treason', '&', ';', 'more', '(', 'the', 'hard', 'part', ')', ',', 'but', '""', 'justice', '""', 'take', 'too', 'long', '.', 'will', 'be', 'doa', '!']"
359,1328359565574991872,Trump Campaign Rejects Media Reports of Changed Pennsylvania Case https://t.co/VjIhiyB4XK via @BreitbartNews. Just more Fake News. Harassment and exclusion of our Poll Watchers is a big part of our case. Unconstitutional!,False,False,122266,29373,2020-11-16,Trump Caign Rejects Media Reports of Changed Pennsylvania Case via . Just more Fake News. Harassment and exclusion of our Poll Watchers is a big part of our case. Unconstitutional!,Trump Caign Rejects Media Reports of Changed Pennsylvania Case via . Just more Fake News. Harassment and exclusion of our Poll Watchers is a big part of our case. Unconstitutional!,"['trump', 'caign', 'reject', 'media', 'reports', 'of', 'changed', 'pennsylvania', 'case', 'via', '.', 'just', 'more', 'fake', 'news', '.', 'harassment', 'and', 'exclusion', 'of', 'our', 'poll', 'watchers', 'be', 'a', 'big', 'part', 'of', 'our', 'case', '.', 'unconstitutional', '!']"
361,1337774011376340992,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! #MAGA",False,False,358667,62252,2020-12-12,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! MAGA","Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! MAGA","['wow', '!', 'thousand', 'of', 'people', 'form', 'in', 'washington', '(', 'd.c.', ')', 'for', 'stop', 'the', 'steal', '.', 'do', 'not', 'know', 'about', 'this', ',', 'but', 'i', '’ll', 'be', 'see', 'they', '!', 'maga']"
363,1337840500561367046,"If failing Governor @BrianKempGA would allow signature verification, David &amp; Kelly would WIN!",False,False,252501,44330,2020-12-12,"If failing Governor would allow signature verification, David &; Kelly would WIN!","If failing Governor would allow signature verification, David &; Kelly would WIN!","['if', 'fail', 'governor', 'would', 'allow', 'signature', 'verification', ',', 'david', '&', ';', 'kelly', 'would', 'win', '!']"
365,1338145849784872965,MOST CORRUPT ELECTION IN U.S. HISTORY!,False,False,549796,90856,2020-12-13,MOST CORRUPT ELECTION IN U.S. HISTORY!,MOST CORRUPT ELECTION IN U.S. HISTORY!,"['most', 'corrupt', 'election', 'in', 'u.s.', 'history', '!']"
368,1338246163368046593,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur...",False,False,171587,35988,2020-12-13,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur...","The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur...","['the', 'rinos', 'that', 'run', 'the', 'state', 'voting', 'apparatus', 'have', 'cause', 'we', 'this', 'problem', 'of', 'allow', 'the', 'democrats', 'to', 'so', 'blatantly', 'cheat', 'in', 'their', 'attempt', 'to', 'steal', 'the', 'election', ',', 'which', 'we', 'win', 'overwhelmingly', '.', 'how', 'dare', 'they', 'allow', 'this', 'massive', 'and', 'ridiculous', 'mail', '-', 'in', 'voting', 'to', 'occur', '...']"
371,1338254787020787712,".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took....",False,False,156467,31232,2020-12-13,".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took....",".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took....","['.....', 'and', 'many', 'other', 'vote', 'illegally', '.', 'also', ',', 'machine', '""', 'glitch', '""', '(', 'another', 'word', 'for', 'fraud', ')', ',', 'ballot', 'harvesting', ',', 'non', '-', 'resident', 'voter', ',', 'fake', 'ballot', ',', '""', 'stuff', 'the', 'ballot', 'box', '""', ',', 'vote', 'for', 'pay', ',', 'rough', 'up', 'republican', 'poll', 'watchers', ',', 'and', 'sometimes', 'even', 'more', 'vote', 'than', 'people', 'vote', ',', 'take', '....']"
373,1338347204440952832,"Democrats weakened the Signature Verification (and other) safeguards in Georgia. @staceyabrams played @BrianKempGA &amp; Secretary of State, for fools. Consent Decree, which is terrible for Republicans (and honest people!), must be opened up NOW - David, Kelly, and I will then win!",False,False,141144,30002,2020-12-14,"Democrats weakened the Signature Verification (and other) safeguards in Georgia. played &; Secretary of State, for fools. Consent Decree, which is terrible for Republicans (and honest people!), must be opened up NOW - David, Kelly, and I will then win!","Democrats weakened the Signature Verification (and other) safeguards in Georgia. played &; Secretary of State, for fools. Consent Decree, which is terrible for Republicans (and honest people!), must be opened up NOW - David, Kelly, and I will then win!","['democrats', 'weaken', 'the', 'signature', 'verification', '(', 'and', 'other', ')', 'safeguard', 'in', 'georgia', '.', 'play', '&', ';', 'secretary', 'of', 'state', ',', 'for', 'fool', '.', 'consent', 'decree', ',', 'which', 'be', 'terrible', 'for', 'republicans', '(', 'and', 'honest', 'people', '!', ')', ',', 'must', 'be', 'open', 'up', 'now', '-', 'david', ',', 'kelly', ',', 'and', 'i', 'will', 'then', 'win', '!']"
